City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
79,Narsaq,60.9167,-46.05,44.6,39,75,10.36,GL,2021-01-12 18:19:13
80,Vestmanna,62.1564,-7.1664,33.8,80,90,9.22,FO,2021-01-12 18:19:13
81,Norman Wells,65.282,-126.8329,-18.4,76,20,2.3,CA,2021-01-12 18:19:13
82,Ostrovnoy,68.0531,39.5131,3.15,89,0,18.54,RU,2021-01-12 18:19:14
83,Khatanga,71.9667,102.5,-25.19,87,98,0.51,RU,2021-01-12 18:19:14
84,Misratah,32.3754,15.0925,58.96,63,73,24.74,LY,2021-01-12 18:19:14
85,Qarayeri,40.7886,46.3066,41.0,93,90,4.61,AZ,2021-01-12 18:19:14
86,Constitucion,-35.3333,-72.4167,68.09,34,0,13.94,CL,2021-01-12 18:19:15
87,Rikitea,-23.1203,-134.9692,77.79,77,15,17.38,PF,2021-01-12 18:19:15
88,Pembroke,45.8168,-77.1162,35.01,69,90,3.44,CA,2021-01-12 18:19:08
89,Sitka,57.0531,-135.33,39.2,87,90,5.75,US,2021-01-12 18:19:15
90,Dolores,-36.3132,-57.6792,79.59,16,0,3.6,AR,2021-01-12 18:19:15
91,Naze,28.3667,129.4833,49.42,69,35,12.19,JP,2021-01-12 18:19:16
92,Petropavlovsk-Kamchatskiy,53.0452,158.6483,3.2,92,5,8.95,RU,2021-01-12 18:19:16
93,Waddan,29.1614,16.139,61.21,46,77,10.38,LY,2021-01-12 18:19:16
94,Cherskiy,68.75,161.3,-32.71,82,17,2.57,RU,2021-01-12 18:19:16
95,Saldanha,-33.0117,17.9442,80.6,39,21,9.22,ZA,2021-01-12 18:19:16
96,Busselton,-33.65,115.3333,59.0,82,38,13.06,AU,2021-01-12 18:19:17
97,Benguela,-12.5763,13.4055,77.31,71,0,8.12,AO,2021-01-12 18:19:17
98,Sistranda,63.7256,8.834,26.6,86,90,16.11,NO,2021-01-12 18:19:17
99,Wewak,-3.5534,143.6268,80.78,80,100,4.5,PG,2021-01-12 18:19:17
100,Chuy,-33.6971,-53.4616,71.2,48,98,13.98,UY,2021-01-12 18:19:17
101,Mandalgovi,45.7625,106.2708,1.29,88,47,4.23,MN,2021-01-12 18:19:18
102,Arlit,18.7369,7.3853,80.46,14,0,10.04,NE,2021-01-12 18:19:18
103,Bethel,41.3712,-73.414,37.99,60,40,6.91,US,2021-01-12 18:17:43
104,Detva,48.5608,19.4195,26.01,46,90,3.51,SK,2021-01-12 18:19:18
105,Arzgir,45.3728,44.2206,32.9,96,100,11.77,RU,2021-01-12 18:19:19
106,Kalmunai,7.4167,81.8167,78.1,87,91,17.13,LK,2021-01-12 18:19:19
107,San Patricio,28.017,-97.5169,42.8,70,90,10.36,US,2021-01-12 18:19:19
108,Hutchinson,38.0608,-97.9298,48.2,40,1,5.75,US,2021-01-12 18:19:19
109,Charters Towers,-20.1,146.2667,73.36,89,100,5.99,AU,2021-01-12 18:19:20
110,Saskylakh,71.9167,114.0833,-27.27,84,99,2.73,RU,2021-01-12 18:19:20
111,Thompson,55.7435,-97.8558,21.2,100,90,4.61,CA,2021-01-12 18:19:20
112,Opuwo,-18.0607,13.84,75.63,39,87,12.68,NA,2021-01-12 18:19:20
113,Mattru,7.6244,-11.8332,82.96,72,87,5.66,SL,2021-01-12 18:19:20
114,Yarada,17.65,83.2667,69.8,94,0,2.3,IN,2021-01-12 18:19:21
115,Dikson,73.5069,80.5464,1.35,94,100,9.17,RU,2021-01-12 18:19:21
116,Veraval,20.9,70.3667,74.16,33,0,10.65,IN,2021-01-12 18:19:21
117,Kaitangata,-46.2817,169.8464,52.39,91,34,2.89,NZ,2021-01-12 18:19:21
118,Atuona,-9.8,-139.0333,77.58,79,46,16.87,PF,2021-01-12 18:19:22
119,Pacific Grove,36.6177,-121.9166,57.99,71,1,4.61,US,2021-01-12 18:18:39
120,Ballina,-28.8667,153.5667,66.2,94,90,4.61,AU,2021-01-12 18:19:22
121,Puerto Ayora,-0.7393,-90.3518,86.0,54,75,16.11,EC,2021-01-12 18:19:22
122,Bubaque,11.2833,-15.8333,79.38,57,19,10.16,GW,2021-01-12 18:19:23
123,Provideniya,64.3833,-173.3,-10.95,83,85,10.51,RU,2021-01-12 18:19:23
124,Yellowknife,62.456,-114.3525,10.99,92,20,6.91,CA,2021-01-12 18:14:32
125,Hithadhoo,-0.6,73.0833,81.64,79,82,18.92,MV,2021-01-12 18:19:23
126,Sao Joao Da Barra,-21.6403,-41.0511,86.0,51,20,20.71,BR,2021-01-12 18:19:24
127,Rudsar,37.1376,50.288,51.8,82,90,6.91,IR,2021-01-12 18:19:24
128,Clyde River,70.4692,-68.5914,-7.6,84,75,5.75,CA,2021-01-12 18:19:24
129,Biak,-0.9131,122.8766,77.85,80,51,2.33,ID,2021-01-12 18:19:24
130,Komsomolskiy,40.4272,71.7189,33.8,64,97,4.61,UZ,2021-01-12 18:19:25
131,Airai,-8.9266,125.4092,61.9,100,98,1.28,TL,2021-01-12 18:19:25
132,Ziro,27.6333,93.8333,41.32,100,97,1.48,IN,2021-01-12 18:19:25
133,Fort Nelson,58.8053,-122.7002,19.4,86,90,3.44,CA,2021-01-12 18:19:25
134,Balikpapan,-1.2675,116.8289,77.68,89,88,1.66,ID,2021-01-12 18:19:25
135,Bilibino,68.0546,166.4372,-25.91,78,36,5.93,RU,2021-01-12 18:19:26
136,Saint Anthony,45.0205,-93.218,32.0,86,1,4.61,US,2021-01-12 18:19:26
137,Monrovia,6.3005,-10.7969,84.2,74,75,4.61,LR,2021-01-12 18:19:26
138,Port Macquarie,-31.4333,152.9167,61.0,94,45,4.63,AU,2021-01-12 18:17:30
139,Huntsville,34.7304,-86.5861,37.0,86,90,4.61,US,2021-01-12 18:16:38
140,Sangar,63.9242,127.4739,-42.74,80,93,4.5,RU,2021-01-12 18:19:27
141,Kodiak,57.79,-152.4072,35.6,87,90,10.36,US,2021-01-12 18:19:27
142,Hofn,64.2539,-15.2082,31.03,90,36,10.22,IS,2021-01-12 18:19:27
143,Margate,51.3813,1.3862,41.0,71,31,3.0,GB,2021-01-12 18:19:28
144,Landeck,47.1301,10.5636,33.01,93,90,4.61,AT,2021-01-12 18:19:29
145,Kruisfontein,-34.0033,24.7314,71.01,87,100,5.99,ZA,2021-01-12 18:19:29
146,Mahebourg,-20.4081,57.7,77.0,100,75,14.97,MU,2021-01-12 18:19:30
147,Mount Gambier,-37.8333,140.7667,46.4,93,58,4.61,AU,2021-01-12 18:19:30
148,Korla,41.7597,86.1469,16.29,82,0,2.44,CN,2021-01-12 18:19:30
149,Codrington,-38.2667,141.9667,48.67,92,23,7.05,AU,2021-01-12 18:19:30
150,Bambous Virieux,-20.3428,57.7575,79.0,100,75,14.97,MU,2021-01-12 18:19:31
151,Faya,18.3851,42.4509,51.8,66,40,7.94,SA,2021-01-12 18:19:31
152,Calama,-22.4667,-68.9333,75.2,20,0,23.02,CL,2021-01-12 18:18:25
153,Tuquerres,1.0923,-77.6209,55.4,71,75,11.5,CO,2021-01-12 18:19:31
154,Howard Springs,-12.497,131.047,77.0,88,94,4.61,AU,2021-01-12 18:19:31
155,Buraydah,26.326,43.975,53.6,71,0,4.61,SA,2021-01-12 18:19:32
156,Nikolskoye,59.7035,30.7861,12.2,85,90,22.37,RU,2021-01-12 18:19:32
157,Ponta Do Sol,32.6667,-17.1,57.0,50,56,5.01,PT,2021-01-12 18:19:32
158,Flagstaff,35.1981,-111.6513,37.0,29,1,10.36,US,2021-01-12 18:19:13
159,Carballo,43.213,-8.691,44.6,76,20,2.3,ES,2021-01-12 18:19:34
160,Longyearbyen,78.2186,15.6401,24.8,86,75,5.75,SJ,2021-01-12 18:19:34
161,Honiara,-9.4333,159.95,74.91,86,100,3.8,SB,2021-01-12 18:19:34
162,Russell,32.3502,-85.1999,46.4,76,90,8.05,US,2021-01-12 18:15:02
163,Port Elizabeth,-33.918,25.5701,69.8,94,75,12.66,ZA,2021-01-12 18:19:35
164,Kavaratti,10.5669,72.642,82.62,72,100,10.67,IN,2021-01-12 18:19:35
165,Pacifica,37.6138,-122.4869,55.0,82,75,8.05,US,2021-01-12 18:19:35
166,Manokwari,-0.8667,134.0833,79.12,80,36,1.79,ID,2021-01-12 18:19:35
167,Harrisburg,40.2737,-76.8844,41.0,45,1,9.22,US,2021-01-12 18:19:36
168,Tuatapere,-46.1333,167.6833,55.99,86,70,1.01,NZ,2021-01-12 18:19:36
169,Bianzhuang,34.8486,118.0447,34.09,86,0,11.05,CN,2021-01-12 18:19:36
170,Atar,20.5169,-13.0499,71.6,28,75,11.5,MR,2021-01-12 18:19:37
171,Avarua,-21.2078,-159.775,82.4,74,40,18.41,CK,2021-01-12 18:18:27
172,Volsk,52.0333,47.3833,3.9,95,71,0.56,RU,2021-01-12 18:19:37
173,Grindavik,63.8424,-22.4338,35.6,80,75,35.68,IS,2021-01-12 18:19:37
174,Manglaur,29.8,77.8667,48.6,57,0,4.74,IN,2021-01-12 18:19:38
175,Champerico,14.3,-91.9167,89.6,58,0,9.22,GT,2021-01-12 18:19:38
176,Tasiilaq,65.6145,-37.6368,32.0,86,75,36.82,GL,2021-01-12 18:19:38
177,Port Blair,11.6667,92.75,78.39,77,41,13.11,IN,2021-01-12 18:19:38
178,Barranca,-10.75,-77.7667,75.07,70,57,10.71,PE,2021-01-12 18:19:39
179,Broome,42.2506,-75.833,33.01,69,90,5.57,US,2021-01-12 18:19:39
180,Verkhnyaya Inta,65.9811,60.3094,-12.68,90,28,1.68,RU,2021-01-12 18:19:39
181,Nyagan,62.1406,65.3936,-18.6,85,33,3.13,RU,2021-01-12 18:19:40
182,Pevek,69.7008,170.3133,-32.49,85,55,1.07,RU,2021-01-12 18:19:40
183,Lebu,-37.6167,-73.65,58.8,53,0,22.64,CL,2021-01-12 18:19:40
184,Olafsvik,64.8945,-23.7142,34.56,82,92,14.2,IS,2021-01-12 18:19:40
185,New Norfolk,-42.7826,147.0587,55.0,69,39,1.81,AU,2021-01-12 18:19:40
186,Samarai,-10.6167,150.6667,82.85,80,100,10.36,PG,2021-01-12 18:19:41
187,Abha,18.2164,42.5053,51.8,66,40,8.05,SA,2021-01-12 18:19:41
188,Slave Lake,55.2834,-114.769,21.2,79,96,10.36,CA,2021-01-12 18:19:42
189,Shelburne,44.0787,-80.2041,30.0,96,93,9.66,CA,2021-01-12 18:15:02
190,Ancud,-41.8697,-73.8203,57.2,62,75,8.05,CL,2021-01-12 18:19:42
191,Oliveira,-20.6964,-44.8272,77.72,75,100,2.62,BR,2021-01-12 18:19:43
192,Port Hardy,50.6996,-127.4199,46.4,87,75,3.71,CA,2021-01-12 18:19:43
193,Kiboga,0.9161,31.7742,72.99,51,92,2.57,UG,2021-01-12 18:19:43
194,Husavik,66.0449,-17.3389,19.4,63,0,5.75,IS,2021-01-12 18:19:43
195,Abu Dhabi,24.4667,54.3667,66.2,63,0,10.42,AE,2021-01-12 18:17:51
196,Ozinki,51.1786,49.6769,8.17,96,94,6.96,RU,2021-01-12 18:19:45
197,Mackay,-21.15,149.2,77.0,88,90,14.97,AU,2021-01-12 18:19:45
198,Bengkulu,-3.8004,102.2655,76.5,83,100,6.35,ID,2021-01-12 18:18:13
199,Avera,33.194,-82.5271,48.99,68,90,6.91,US,2021-01-12 18:19:46
200,Cuiluan,47.72,128.648,0.77,92,100,2.86,CN,2021-01-12 18:19:46
201,Camara De Lobos,32.6333,-16.9667,59.0,55,40,6.91,PT,2021-01-12 18:19:46
202,Kahului,20.8947,-156.47,73.99,68,20,4.61,US,2021-01-12 18:18:45
203,Arrecife,28.963,-13.5477,62.6,63,40,13.8,ES,2021-01-12 18:19:47
204,Coquimbo,-29.9533,-71.3436,66.2,63,0,14.97,CL,2021-01-12 18:19:47
205,Los Llanos De Aridane,28.6585,-17.9182,62.6,67,75,8.05,ES,2021-01-12 18:19:47
206,Paamiut,61.994,-49.6678,24.94,96,100,17.6,GL,2021-01-12 18:19:47
207,Bredasdorp,-34.5322,20.0403,68.0,88,100,12.66,ZA,2021-01-12 18:19:47
208,Mar Del Plata,-38.0023,-57.5575,71.6,40,0,9.22,AR,2021-01-12 18:19:22
209,Yerbogachen,61.2767,108.0108,-30.39,83,94,6.6,RU,2021-01-12 18:19:48
210,Kalispell,48.1958,-114.3129,39.0,93,90,10.36,US,2021-01-12 18:19:48
211,Lyuban,52.7985,28.0048,24.76,96,92,10.49,BY,2021-01-12 18:19:48
212,Luwuk,-0.9516,122.7875,79.03,76,47,2.55,ID,2021-01-12 18:19:49
213,Nhulunbuy,-12.2333,136.7667,80.6,94,29,4.61,AU,2021-01-12 18:19:50
214,Omboue,-1.5746,9.2618,79.5,84,89,8.77,GA,2021-01-12 18:19:50
215,Mangaratiba,-22.9597,-44.0406,95.0,46,40,6.91,BR,2021-01-12 18:19:50
216,Tiksi,71.6872,128.8694,-35.14,81,100,6.91,RU,2021-01-12 18:19:50
217,Muborak,39.2553,65.1528,34.9,80,28,4.76,UZ,2021-01-12 18:15:06
218,Boma,7.0805,-2.1697,79.47,59,56,0.63,GH,2021-01-12 18:19:51
219,Sanchor,24.7553,71.7722,60.15,29,0,9.19,IN,2021-01-12 18:19:51
220,Torbay,47.6666,-52.7314,30.99,80,90,5.75,CA,2021-01-12 18:19:51
221,Westport,41.1415,-73.3579,43.0,70,1,5.75,US,2021-01-12 18:19:31
222,Ust-Nera,64.5667,143.2,-28.26,75,90,3.11,RU,2021-01-12 18:19:52
223,Itarema,-2.9248,-39.9167,84.97,62,88,13.94,BR,2021-01-12 18:19:52
224,Keetmanshoop,-26.5833,18.1333,80.6,61,86,9.22,NA,2021-01-12 18:19:52
225,Tezu,27.9167,96.1667,60.94,69,94,2.04,IN,2021-01-12 18:19:52
226,Adre,13.4667,22.2,65.1,30,0,4.72,TD,2021-01-12 18:19:53
227,Iskateley,67.6803,53.1512,-8.34,79,3,7.65,RU,2021-01-12 18:19:53
228,Ahipara,-35.1667,173.1667,61.68,91,14,6.02,NZ,2021-01-12 18:19:53
229,Tornio,65.8481,24.1466,-0.4,78,0,14.97,FI,2021-01-12 18:19:54
230,Okhotsk,59.3833,143.3,-7.62,90,98,4.85,RU,2021-01-12 18:19:54
231,Poya,-21.35,165.15,77.95,86,36,4.32,NC,2021-01-12 18:19:54
232,Puerto Carreno,6.189,-67.4859,88.68,50,81,12.59,CO,2021-01-12 18:19:54
233,Yumen,40.2833,97.2,20.52,66,100,24.76,CN,2021-01-12 18:19:54
234,San Cristobal,7.7669,-72.225,82.4,65,40,11.5,VE,2021-01-12 18:19:55
235,Kaffrine,14.1059,-15.5508,87.8,27,0,9.22,SN,2021-01-12 18:18:16
236,Chenzhou,25.8,113.0333,39.18,65,0,3.71,CN,2021-01-12 18:19:55
237,Derzhavinsk,51.1,66.3167,-11.52,89,88,7.09,KZ,2021-01-12 18:19:56
238,Ushirombo,-3.4919,31.9639,66.24,87,48,1.57,TZ,2021-01-12 18:19:56
239,Bandarbeyla,9.4942,50.8122,73.92,75,9,25.03,SO,2021-01-12 18:19:56
240,Mitsamiouli,-11.3847,43.2844,81.57,76,33,12.35,KM,2021-01-12 18:19:57
241,Maltahohe,-24.8333,16.9833,77.79,56,79,9.22,NA,2021-01-12 18:19:57
242,Kijang,35.2442,129.2139,24.8,74,20,2.3,KR,2021-01-12 18:19:57
243,Gazojak,41.1875,61.4036,31.53,99,39,9.31,TM,2021-01-12 18:18:14
244,Cidreira,-30.1811,-50.2056,78.15,78,82,14.97,BR,2021-01-12 18:19:58
245,Seoul,37.5683,126.9778,23.0,100,50,8.05,KR,2021-01-12 18:19:03
246,Linxia,35.6003,103.2064,23.4,58,0,1.95,CN,2021-01-12 18:19:59
247,East London,-33.0153,27.9116,69.8,94,90,6.91,ZA,2021-01-12 18:15:18
248,Sobolevo,54.4299,31.8996,21.69,97,100,10.78,RU,2021-01-12 18:20:00
249,San Juan,-31.5375,-68.5364,82.04,26,4,7.94,AR,2021-01-12 18:20:02
250,Saint-Joseph,-21.3667,55.6167,78.8,89,90,3.44,RE,2021-01-12 18:20:03
251,Villarrica,-25.75,-56.4333,85.84,75,88,7.49,PY,2021-01-12 18:20:03
252,Victoria,22.2855,114.1577,53.01,41,21,7.31,HK,2021-01-12 18:18:37
253,Kyabram,-36.3167,145.05,57.0,70,0,7.14,AU,2021-01-12 18:20:04
254,Mizan Teferi,6.9833,35.5833,66.76,61,29,2.59,ET,2021-01-12 18:20:04
255,Chegdomyn,51.1167,133.0167,-16.71,86,100,1.3,RU,2021-01-12 18:20:04
256,Cururupu,-1.8283,-44.8683,82.06,79,99,5.23,BR,2021-01-12 18:20:04
257,Dawei,14.0833,98.2,64.08,46,73,6.78,MM,2021-01-12 18:20:05
258,Bauchi,10.5,10.0,76.1,18,0,5.93,NG,2021-01-12 18:20:05
259,Tuktoyaktuk,69.4541,-133.0374,1.4,85,90,24.16,CA,2021-01-12 18:20:05
260,Tecoanapa,16.5167,-98.75,83.62,56,0,7.72,MX,2021-01-12 18:20:05
261,Aksu,41.1231,80.2644,15.55,75,43,4.0,CN,2021-01-12 18:20:05
262,Trinidad,-14.8333,-64.9,91.4,62,40,13.8,BO,2021-01-12 18:20:06
263,Belawan,3.7755,98.6832,77.0,100,40,3.44,ID,2021-01-12 18:20:06
264,Laukaa,58.7372,29.8453,21.6,96,100,12.3,RU,2021-01-12 18:20:06
265,Comodoro Rivadavia,-45.8667,-67.5,71.6,33,40,9.22,AR,2021-01-12 18:18:50
266,Bagdarin,54.4333,113.6,-12.96,84,100,3.15,RU,2021-01-12 18:20:07
267,Dingle,10.9995,122.6711,72.73,85,100,12.8,PH,2021-01-12 18:20:08
268,Baruun-Urt,46.6806,113.2792,-5.76,86,37,9.22,MN,2021-01-12 18:20:08
269,Camocim,-2.9022,-40.8411,85.37,63,99,14.97,BR,2021-01-12 18:20:08
270,Catuday,16.2923,119.8062,73.96,80,96,6.42,PH,2021-01-12 18:20:08
271,Porbandar,21.6422,69.6093,69.8,64,20,3.44,IN,2021-01-12 18:20:08
272,Tonantins,-2.8731,-67.8022,83.3,84,63,2.89,BR,2021-01-12 18:20:09
273,Mehamn,71.0357,27.8492,12.2,62,0,10.36,NO,2021-01-12 18:20:09
274,Kavieng,-2.5744,150.7967,82.51,79,32,15.01,PG,2021-01-12 18:20:09
275,Port Lincoln,-34.7333,135.8667,60.58,77,81,4.97,AU,2021-01-12 18:20:09
276,Beringovskiy,63.05,179.3167,-16.58,87,100,13.4,RU,2021-01-12 18:20:10
277,Kongolo,-5.3833,27.0,72.46,89,32,1.05,CD,2021-01-12 18:20:10
278,Pasni,25.2631,63.471,67.71,25,0,18.48,PK,2021-01-12 18:20:10
279,Polunochnoye,60.8697,60.4153,-15.25,86,74,1.81,RU,2021-01-12 18:20:10
280,Nagua,19.3832,-69.8474,84.2,61,20,11.5,DO,2021-01-12 18:20:11
281,Lagoa,39.05,-27.9833,60.89,86,100,24.09,PT,2021-01-12 18:20:11
282,Tumarbong,10.3766,119.4579,76.95,79,96,13.82,PH,2021-01-12 18:20:11
283,Skibbereen,51.55,-9.2667,50.0,87,75,6.91,IE,2021-01-12 18:20:11
284,Klaksvik,62.2266,-6.589,33.8,80,90,9.22,FO,2021-01-12 18:20:11
285,Kurchum,48.5722,83.6542,14.74,95,100,6.35,KZ,2021-01-12 18:20:12
286,Katesh,-4.5167,35.3833,59.65,93,89,3.06,TZ,2021-01-12 18:20:12
287,Batagay,67.6333,134.6333,-42.75,71,14,1.81,RU,2021-01-12 18:20:12
288,Vietri Sul Mare,40.6687,14.7253,46.99,70,29,8.99,IT,2021-01-12 18:20:13
289,Coahuayana,18.7333,-103.6833,78.8,44,75,3.0,MX,2021-01-12 18:20:13
290,Alvand,36.3187,49.1678,35.02,75,0,5.55,IR,2021-01-12 18:20:13
291,Berlevag,70.8578,29.0864,14.0,48,0,8.05,NO,2021-01-12 18:20:13
292,Khandbari,27.3747,87.2039,50.86,65,26,2.66,NP,2021-01-12 18:20:14
293,Ossora,59.2353,163.0719,-8.34,75,71,3.2,RU,2021-01-12 18:20:14
294,Amga,60.8953,131.9608,-41.53,78,87,1.48,RU,2021-01-12 18:20:14
295,Itaituba,-4.2761,-55.9836,89.6,66,40,3.44,BR,2021-01-12 18:20:15
296,Weinan,34.5036,109.5089,41.0,54,0,4.47,CN,2021-01-12 18:20:15
297,Georgetown,5.4112,100.3354,78.01,73,20,2.3,MY,2021-01-12 18:15:24
298,Palmer,42.1584,-72.3287,37.0,64,75,4.61,US,2021-01-12 18:19:51
299,Sioux Lookout,50.1001,-91.917,23.0,100,90,9.22,CA,2021-01-12 18:20:17
300,Ocos,14.5094,-92.1933,89.6,58,1,11.5,GT,2021-01-12 18:20:17
301,Lavrentiya,65.5833,-171.0,-10.71,86,26,9.57,RU,2021-01-12 18:20:17
302,Lazaro Cardenas,17.9583,-102.2,85.8,38,0,3.69,MX,2021-01-12 18:20:17
303,Roald,62.5833,6.1333,33.8,86,75,20.71,NO,2021-01-12 18:20:18
304,High Level,58.5169,-117.136,14.0,100,40,2.3,CA,2021-01-12 18:20:18
305,Laiyang,36.9758,120.7136,30.0,63,0,5.53,CN,2021-01-12 18:17:58
306,Bahia Blanca,-38.7196,-62.2724,80.01,16,0,11.97,AR,2021-01-12 18:20:09
307,Moose Factory,51.2585,-80.6094,26.6,86,90,16.11,CA,2021-01-12 18:20:19
308,Kayerkan,69.3497,87.7602,-4.5,92,100,8.41,RU,2021-01-12 18:20:19
309,Dunkwa,5.9656,-1.78,80.22,73,50,2.53,GH,2021-01-12 18:20:19
310,Bauta,22.9828,-82.5464,77.0,69,90,11.5,CU,2021-01-12 18:20:19
311,Aykhal,66.0,111.5,-22.45,84,100,3.85,RU,2021-01-12 18:20:20
312,Malakal,9.5334,31.6605,80.58,21,0,5.84,SS,2021-01-12 18:18:34
313,Marzuq,14.4,46.4667,55.53,39,0,2.51,YE,2021-01-12 18:20:20
314,Ewa Beach,21.3156,-158.0072,73.4,73,90,3.44,US,2021-01-12 18:18:16
315,Tombouctou,20.0,-3.0,72.36,21,56,10.92,ML,2021-01-12 18:20:21
316,Lodwar,3.1191,35.5973,87.71,34,12,13.04,KE,2021-01-12 18:20:21
317,Meulaboh,4.1363,96.1285,75.92,85,97,3.91,ID,2021-01-12 18:20:21
318,Bondo,3.8146,23.6866,77.09,27,6,0.58,CD,2021-01-12 18:20:21
319,Conceicao Da Barra,-18.5933,-39.7322,84.47,58,9,9.91,BR,2021-01-12 18:16:24
320,San Luis,-33.295,-66.3356,80.53,33,15,14.61,AR,2021-01-12 18:19:58
321,Port Augusta,-32.5,137.7667,60.8,88,18,4.61,AU,2021-01-12 18:20:22
322,Yahualica,21.1333,-102.85,65.84,28,30,10.02,MX,2021-01-12 18:20:22
323,Payo,-3.7508,103.6372,72.75,97,100,3.56,ID,2021-01-12 18:20:22
324,Hamilton,39.1834,-84.5333,30.99,69,90,11.5,US,2021-01-12 18:20:23
325,Fort William,56.8165,-5.1121,28.0,95,26,1.23,GB,2021-01-12 18:20:23
326,Sur,22.5667,59.5289,67.23,54,0,10.07,OM,2021-01-12 18:20:23
327,Simao,22.7886,100.9748,37.44,95,90,0.94,CN,2021-01-12 18:20:23
328,Surat Thani,9.1667,99.25,73.71,80,43,11.95,TH,2021-01-12 18:20:24
329,Dauriya,49.9333,116.8667,-8.41,86,73,10.33,RU,2021-01-12 18:20:24
330,Lokosovo,61.1333,74.8167,-19.44,88,99,4.97,RU,2021-01-12 18:20:24
331,Nkhata Bay,-11.6066,34.2907,75.56,78,68,1.01,MW,2021-01-12 18:20:24
332,Jumla,29.2747,82.1838,38.23,47,0,3.74,NP,2021-01-12 18:20:25
333,Linhares,-19.3911,-40.0722,85.66,57,53,8.28,BR,2021-01-12 18:20:25
334,Lianyuan,27.6883,111.6642,42.64,62,0,3.67,CN,2021-01-12 18:20:25
335,Acarau,-2.8856,-40.12,84.72,62,91,15.14,BR,2021-01-12 18:15:25
336,Najran,17.4924,44.1277,55.4,44,0,2.3,SA,2021-01-12 18:20:25
337,Marawi,7.9986,124.2928,75.99,93,100,11.01,PH,2021-01-12 18:20:26
338,Denpasar,-8.65,115.2167,78.8,94,75,2.3,ID,2021-01-12 18:18:04
339,Kushima,31.4583,131.2333,33.01,86,3,5.99,JP,2021-01-12 18:19:22
340,Nageshwari,25.9377,89.7148,63.61,65,0,3.4,BD,2021-01-12 18:20:26
341,Colesberg,-30.72,25.0972,76.78,43,54,15.48,ZA,2021-01-12 18:20:27
342,Pingdingshan,33.7385,113.3012,39.0,65,0,4.81,CN,2021-01-12 18:20:27
343,Tshela,-4.9833,12.9333,75.11,92,49,4.65,CD,2021-01-12 18:20:27
344,Redmond,47.674,-122.1215,53.01,96,100,8.39,US,2021-01-12 18:16:11
345,Lisakovsk,52.5369,62.4936,-17.77,88,8,6.93,KZ,2021-01-12 18:20:27
346,Yar-Sale,66.8333,70.8333,-0.99,90,72,11.79,RU,2021-01-12 18:20:28
347,Coihaique,-45.5752,-72.0662,59.0,47,40,8.05,CL,2021-01-12 18:16:19
348,Kloulklubed,7.0419,134.2556,77.0,94,75,6.53,PW,2021-01-12 18:20:28
349,Sakakah,29.9697,40.2064,53.6,40,0,3.44,SA,2021-01-12 18:20:28
350,Nome,64.5011,-165.4064,10.4,72,1,13.8,US,2021-01-12 18:20:29
351,Constantine,36.365,6.6147,41.0,87,75,6.91,DZ,2021-01-12 18:20:29
